 Process ENDF/B Double Differential Data - MF=6 (SIXPAK 2019-1)
 ==============================================================================
 ENDF/B Input Data Filename
 SIXPAK.IN                                                               
 ------------------------------------------------------------------------------
 Requested Ranges
 ------------------------------------------------------------------------------
    Minimum    Maximum   
    MAT  MT    MAT  MT
 ------------------------------------------------------------------------------
      1   1   9999 999
 ==============================================================================
 Terminology
 ------------------------------------------------------------------------------
 LCT  = Reference System (Lab or Center-of-Mass)
 LIP  = Product Modifier, e.g., for Isomeric States
 LAW  = Representation of Data - see, List at End of Output
 LANG = 1     = Legendre     (LAW 1)
      = 2     = Kalbach-Mann (LAW 1)
      = 11-15 = Tabulated    (LAW 1)
      = 0     = Legendre     (LAW 2)
      = 11-15 = Tabulated    (LAW 2)
 LTP  = 1-2   = Legendre     (LAW 5)
      = 11-15 = Tabulated    (LAW 5)
 LEP  = Secondary Energy Interpolation Type(1 to 5)
 ==============================================================================
 Tape Label
 ------------------------------------------------------------------------------
  JENDL/PD-2016.1  Ge- 73                                             1
 ------------------------------------------------------------------------------
 WARNING: MT=5 is ALLOWED in MF=6, but NOT in MF=4 or 5.
          see ENDF-102 - Strictly for diagnostic purposes
          this code will Translate MF=6 Data - but be
          WARNED - the results should not be used in ANY          APPLICATIONS.
 ------------------------------------------------------------------------------
 ==============================================================================
 Projectile   Target    Emitted    MAT  MT LCT LIP LAW LANG  LEP  ENDF/B
  Photon     32-Ge-73   20-Ca-56  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-44  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-44  3234   5 cm    1   0                
  Photon     32-Ge-73   21-Sc-45  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-45  3234   5 cm    1   0                
  Photon     32-Ge-73   21-Sc-46  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-46  3234   5 cm    1   0                
  Photon     32-Ge-73   21-Sc-47  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-48  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-49  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-50  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-50  3234   5 cm    1   0                
  Photon     32-Ge-73   21-Sc-51  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-52  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-53  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-54  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-55  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-56  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-57  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-58  3234   5 cm    0   0                
  Photon     32-Ge-73   21-Sc-59  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-45  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-46  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-47  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-48  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-48  3234   5 cm    1   0                
  Photon     32-Ge-73   22-Ti-49  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-50  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-51  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-52  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-53  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-54  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-55  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-56  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-57  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-58  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-59  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-60  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-61  3234   5 cm    0   0                
  Photon     32-Ge-73   22-Ti-62  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -46  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -47  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -48  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -49  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -50  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -51  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -52  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -53  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -54  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -55  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -56  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -57  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -58  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -59  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -60  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -60  3234   5 cm    1   0                
  Photon     32-Ge-73   23-V -61  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -62  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -63  3234   5 cm    0   0                
  Photon     32-Ge-73   23-V -64  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-47  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-48  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-49  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-50  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-51  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-52  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-53  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-54  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-55  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-56  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-57  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-58  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-59  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-60  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-61  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-62  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-63  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-64  3234   5 cm    0   0                
  Photon     32-Ge-73   24-Cr-65  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-48  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-49  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-50  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-50  3234   5 cm    1   0                
  Photon     32-Ge-73   25-Mn-51  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-52  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-52  3234   5 cm    1   0                
  Photon     32-Ge-73   25-Mn-53  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-54  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-55  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-56  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-57  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-58  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-58  3234   5 cm    1   0                
  Photon     32-Ge-73   25-Mn-59  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-60  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-60  3234   5 cm    1   0                
  Photon     32-Ge-73   25-Mn-61  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-62  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-63  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-64  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-65  3234   5 cm    0   0                
  Photon     32-Ge-73   25-Mn-66  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-49  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-50  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-51  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-52  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-53  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-53  3234   5 cm    1   0                
  Photon     32-Ge-73   26-Fe-54  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-55  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-56  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-57  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-58  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-59  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-60  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-61  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-62  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-63  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-64  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-65  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-66  3234   5 cm    0   0                
  Photon     32-Ge-73   26-Fe-67  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-51  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-52  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-53  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-54  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-54  3234   5 cm    1   0                
  Photon     32-Ge-73   27-Co-55  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-56  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-57  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-58  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-58  3234   5 cm    1   0                
  Photon     32-Ge-73   27-Co-59  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-60  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-60  3234   5 cm    1   0                
  Photon     32-Ge-73   27-Co-61  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-62  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-62  3234   5 cm    1   0                
  Photon     32-Ge-73   27-Co-63  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-64  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-65  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-66  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-67  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-68  3234   5 cm    0   0                
  Photon     32-Ge-73   27-Co-68  3234   5 cm    1   0                
  Photon     32-Ge-73   28-Ni-53  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-54  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-55  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-56  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-57  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-58  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-59  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-60  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-61  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-62  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-63  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-64  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-65  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-66  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-67  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-68  3234   5 cm    0   0                
  Photon     32-Ge-73   28-Ni-69  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-54  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-55  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-56  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-57  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-58  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-59  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-60  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-61  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-62  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-63  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-64  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-65  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-66  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-67  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-68  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-68  3234   5 cm    1   0                
  Photon     32-Ge-73   29-Cu-69  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-70  3234   5 cm    0   0                
  Photon     32-Ge-73   29-Cu-70  3234   5 cm    1   0                
  Photon     32-Ge-73   30-Zn-56  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-57  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-58  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-59  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-60  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-61  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-61  3234   5 cm    1   0                
  Photon     32-Ge-73   30-Zn-61  3234   5 cm    2   0                
  Photon     32-Ge-73   30-Zn-61  3234   5 cm    3   0                
  Photon     32-Ge-73   30-Zn-62  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-63  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-64  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-65  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-66  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-67  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-68  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-69  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-69  3234   5 cm    1   0                
  Photon     32-Ge-73   30-Zn-70  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-71  3234   5 cm    0   0                
  Photon     32-Ge-73   30-Zn-71  3234   5 cm    1   0                
  Photon     32-Ge-73   31-Ga-58  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-59  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-60  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-61  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-62  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-63  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-64  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-65  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-66  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-67  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-68  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-69  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-70  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-71  3234   5 cm    0   0                
  Photon     32-Ge-73   31-Ga-72  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-60  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-61  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-62  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-63  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-64  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-65  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-66  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-67  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-68  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-69  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-70  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-71  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-72  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-73  3234   5 cm    0   0                
  Photon     32-Ge-73   32-Ge-73  3234   5 cm    1   0                
  Photon     32-Ge-73   Photon    3234   5 cm    0   1    1    2      
 ------------------------------------------------------------------------------
 All Cross Sections Read. Maximum Tabulated Energy =  200000000. eV
 ------------------------------------------------------------------------------
 ==============================================================================
 Laws by Incident Particle
 ------------------------------------------------------------------------------
 Law Number and Definition   Photon    n     p     d     t  He-3  He-4 Other
 ------------------------------------------------------------------------------
 (0) Unknown................   301     0     0     0     0     0     0     0
 (1) Continuum Energy-Angle
      Legendre..............     7     0     0     0     0     0     0     0
      Kalbach-Mann..........     0     0     0     0     0     0     0     0
      Tabulated.............     0     0     0     0     0     0     0     0
 (2) Discrete 2 Body
      Legendre..............     0     0     0     0     0     0     0     0
      Tabulated.............     0     0     0     0     0     0     0     0
 (3) Isotropic Discrete.....     0     0     0     0     0     0     0     0
 (4) Discrete 2 Body Recoil.     0     0     0     0     0     0     0     0
 (5) Charged Particle Elastic
      Legendre..............     0     0     0     0     0     0     0     0
      Tabulated.............     0     0     0     0     0     0     0     0
 (6) n-Body Phase-Space.....     0     0     0     0     0     0     0     0
 (7) Laboratory Angle-Energy     0     0     0     0     0     0     0     0
 Not 0 to 7 (WARNING if Any)     0     0     0     0     0     0     0     0
 ==============================================================================
 Laws by Emitted Particle
 ------------------------------------------------------------------------------
 Law Number and Definition   Photon    n     p     d     t  He-3  He-4 Other
 ------------------------------------------------------------------------------
 (0) Unknown................     0     0     0     0     0     0     0   301
 (1) Continuum Energy-Angle
      Legendre..............     1     1     1     1     1     1     1     0
      Kalbach-Mann..........     0     0     0     0     0     0     0     0
      Tabulated.............     0     0     0     0     0     0     0     0
 (2) Discrete 2 Body
      Legendre..............     0     0     0     0     0     0     0     0
      Tabulated.............     0     0     0     0     0     0     0     0
 (3) Isotropic Discrete.....     0     0     0     0     0     0     0     0
 (4) Discrete 2 Body Recoil.     0     0     0     0     0     0     0     0
 (5) Charged Particle Elastic
      Legendre..............     0     0     0     0     0     0     0     0
      Tabulated.............     0     0     0     0     0     0     0     0
 (6) n-Body Phase-Space.....     0     0     0     0     0     0     0     0
 (7) Laboratory Angle-Energy     0     0     0     0     0     0     0     0
 Not 0 to 7 (WARNING if Any)     0     0     0     0     0     0     0     0
 ------------------------------------------------------------------------------
 Summary of Emitted Particle Yields
 ------------------------------------------------------------------------------
 Energy Independent.........     0     0     0     0     0     0     0     0
 Energy Dependent...........     1     1     1     1     1     1     1   301
 ------------------------------------------------------------------------------
 Summary of Angular Distributions
 ------------------------------------------------------------------------------
 Isotropic..................     1     0     0     0     0     0     0     0
 Nonisotropic...............     0     0     1     1     1     0     0     0
 Mixed......................     0     1     0     0     0     1     1     0
 ------------------------------------------------------------------------------
 Maximum Legendre Order.....     0    10    10    10    10    10    10     0
 Maximum Number of Cosines..     0     0     0     0     0     0     0     0
 ------------------------------------------------------------------------------
 Summary of Energy Distributions
 ------------------------------------------------------------------------------
 Continuous.................     1     1     1     1     1     1     1     0
 Discrete...................     0     0     0     0     0     0     0     0
 Mixed......................     0     0     0     0     0     0     0     0
 ------------------------------------------------------------------------------
 ==============================================================================
 Summary of Incident Neutron with Photon or Neutron Emitted Data
 ------------------------------------------------------------------------------
 Law Number and Definition   Output        Not Output 
 ------------------------------------------------------------------------------
                             Photon    n   Photon    n
 ------------------------------------------------------------------------------
 (0) Unknown................     0     0       0     0
 (1) Continuum Energy-Angle
      Legendre..............     0     0       0     0
      Kalbach-Mann..........     0     0       0     0
      Tabulated.............     0     0       0     0
 (2) Discrete 2 Body
      Legendre..............     0     0       0     0
      Tabulated.............     0     0       0     0
 (3) Isotropic Discrete.....     0     0       0     0
 (4) Discrete 2 Body Recoil.     0     0       0     0
 (5) Charged Particle Elastic
      Legendre..............     0     0       0     0
      Tabulated.............     0     0       0     0
 (6) n-Body Phase-Space.....     0     0       0     0
 (7) Laboratory Angle-Energy     0     0       0     0
 Not 0 to 7 (WARNING if Any)     0     0       0     0
 ==============================================================================
 End of Run
 ===============================================================================
 SIXPAK   Total Execution Time                0.14 Seconds
 ===============================================================================
